Codigo,Direccion,Comuna,Latitud,Longitud,Piezas,Precio Min (UF),Precio Max (UF),Tamaño Min,Tamaño Max,Pago,Tipo de Vivienda,Tipo Proyecto
4997815,"Jorge Washington / Plaza Ñuñoa, Ñuñoa",Ñuñoa,0,0,2D/2B,16,0,58,70, Arriendo, Departamento,Propiedad usada
5019980,"Barceloneta 1 norte , Puente Alto - Casa 1180, Puente Alto",Puente Alto,0,0,3D/2B,2859,0,76,104, Venta, Casa,Propiedad usada
2748772,"PARQUE ARAUCO, Las Condes",Las Condes,0,0,1D/1B,27,0,50,60, Arriendo, Departamento amoblado,Propiedad usada
4140805,"Olmos 1560, Peñaflor",Peñaflor,0,0,4D/13B,3900,0,109,166, Venta, Casa,Propiedad usada
4923109,"San Pablo, Santiago",Santiago,0,0,1D/1B,3217,0,62,63, Venta, Departamento,Propiedad usada
3405623,"VISTA PANORÁMICA / NEW / BERSA, Las Condes",Las Condes,0,0,2D/2B,32,0,75,87, Arriendo, Departamento amoblado,Propiedad usada
4889038,"Paradero 22 - San José de la Estrella, La Florida",La Florida,0,0,3D/2B,3858,0,100,114, Venta, Casa,Propiedad usada
5026651,"Metro Santa Isabel, Santiago",Santiago,0,0,1D/1B,3250,0,33,40, Venta, Departamento,Propiedad usada
4903902,"Parque Residencial Campanario, Puente Alto",Puente Alto,0,0,4D/2B,3398,0,89,128, Venta, Casa,Propiedad usada
4996638,"Metro Manquehue, Las Condes",Las Condes,0,0,3D/2B,26,0,105,110, Arriendo, Departamento,Propiedad usada
5006577,"SANTA ROSA/DEPARTAMENTAL, San Miguel",San Miguel,0,0,3D/1B,16,0,55,0, Arriendo, Departamento,Propiedad usada
4667022,"Walker Martínez 1600, La Florida",La Florida,0,0,2D/1B,13,0,49,49, Arriendo, Departamento,Propiedad usada
5028206,"Séptima Avenida 1455, San Miguel",San Miguel,0,0,2D/2B,15,0,60,68, Arriendo, Departamento,Propiedad usada
4950940,"Macul / Quilin / 1 ESTACIONAMIENTO, Macul",Macul,0,0,2D/2B,3398,0,64,74, Venta, Departamento,Propiedad usada
5021974,"Morandé 626, Santiago, Santiago",Santiago,0,0,3D/2B,19,0,75,77, Arriendo, Departamento,Propiedad usada
4774394,"Guardia Marina Riquelme 4861, San Miguel",San Miguel,0,0,2D/1B,13,0,46.57,77.05, Arriendo, Departamento,Propiedad usada
5020748,"Tucapel JimÃĐnez con Agustinas, Santiago",Santiago,0,0,2D/2B,3217,0,70,70, Venta, Departamento,Propiedad usada
4883878,"estacion de metro la cisterna, La Cisterna",La Cisterna,0,0,2D/1B,3231,0,57,157, Venta, Casa,Propiedad usada
5040796,"Metro Pedro de Valdivia, Providencia",Providencia,0,0,3D/2B,19,0,94.59,99.59, Arriendo, Departamento,Propiedad usada
4991577,"Departamento mariposa 2 suits, Metro U de chile y Parque almagro, Santiago",Santiago,0,0,2D/2B,3300,0,43,46, Venta, Departamento,Propiedad usada
4609183,"Casas de lo espejo 2520, MaipÃš",MaipÃš,0,0,3D/2B,3450,0,73,210, Venta, Casa,Propiedad usada
5030880,"Lira 526/ Sta. Isabel, Santiago",Santiago,0,0,2D/2B,14,0,46,46, Arriendo, Departamento,Propiedad usada
4952337,"Pasaje Isla Owen 8742, Pudahuel",Pudahuel,0,0,3D/3B,3220,0,70,113, Venta, Casa,Propiedad usada
5030406,"Huechuraba, Región Metropolitana de Sant, Santiago",Santiago,0,0,3D/3B,24,0,110,220, Arriendo, Casa,Propiedad usada
5025108,"santa beatriz 50 - Santa Beatriz, Providencia, Providencia",Providencia,0,0,1D/1B,16,0,38,38, Arriendo, Departamento amoblado,Propiedad usada
4075456,"METRO MANQUEHUE / LATAM, Las Condes",Las Condes,0,0,2D/2B,31,0,85,93, Arriendo, Departamento amoblado,Propiedad usada
5015679,"Lago Pirihueico 6502 - Departamento 603, La Florida",La Florida,0,0,2D/2B,14,0,65,65, Arriendo, Departamento,Propiedad usada
4948094,"RODRIGO DE TRIANA/ AMERICO VESPUCIO, Las Condes",Las Condes,0,0,4D/3B,28,0,146,156, Arriendo, Departamento,Propiedad usada
4916385,"Brisas del Maipo, Pje. Estepona PArque Central, Puente Alto",Puente Alto,0,0,4D/3B,2792,0,78,135, Venta, Casa,Propiedad usada
5039125,"Calle san Enrique j, Lo Barnechea",Lo Barnechea,0,0,2D/2B,19,0,75,75, Arriendo, Departamento,Propiedad usada
4756960,"NAVIDAD/ARMANDO JARAMILLO, Vitacura",Vitacura,0,0,3D/2B,35,0,140,160, Arriendo, Departamento,Propiedad usada
4955097,"Calle Lago del Toro 4237, Puente Alto",Puente Alto,0,0,3D/2B,2504,0,70,112, Venta, Casa,Propiedad usada
4675086,"las nieves / troncal san francisco, Puente Alto",Puente Alto,0,0,3D/2B,2757,0,70,140, Venta, Casa,Propiedad usada
4978738,"Hamburgo / Simòn Bolivar, Ñuñoa",Ñuñoa,0,0,3D/2B,30,0,120,150, Arriendo, Casa,Propiedad usada
4680151,"Moneda / Almirante Barroso, Santiago",Santiago,0,0,3D/1B,3083,0,68,68, Venta, Departamento,Propiedad usada
5027996,"METRO MANQUEHUE / IBSEN, Las Condes",Las Condes,0,0,3D/3B,31,0,100,115, Arriendo, Departamento,Propiedad usada
5043203,"Avenida Remanso de Chicureo 400, Colina",Colina,0,0,3D/3B,24,0,103,320, Arriendo, Casa,Propiedad usada
4933928,"Chicureo oriente, Colina",Colina,0,0,4D/3B,37,0,159,402, Arriendo, Casa,Propiedad usada
4860071,"Villaseca Oriente, Buin, Buin",Buin,0,0,3D/2B,3395,0,147,193, Venta, Casa,Propiedad usada
5010193,"SÉPTIMO DE LINEA / QUILICURA, Quilicura",Quilicura,0,0,4D/3B,3539,0,100,122, Venta, Casa,Propiedad usada
4980187,"Santa Victoria 492, Santiago, Santiago",Santiago,0,0,2D/1B,2934,0,50,50, Venta, Departamento,Propiedad usada
5020491,"Luis Beltran, Ñuñoa",Ñuñoa,0,0,1D/1B,3390,0,40,40, Venta, Departamento,Propiedad usada
4304723,"San Eugenio 1331 - Departamento 702, Ñuñoa",Ñuñoa,0,0,2D/2B,3518,0,55,61, Venta, Departamento,Propiedad usada
4888897,"A pasos de la Municipalidad de Macul, Macul",Macul,0,0,3D/2B,3756,0,70,72, Venta, Departamento,Propiedad usada
5012554,"Parque Almagro - Metro Parque Almagro, Santiago",Santiago,0,0,2D/2B,17,0,57,62, Arriendo, Departamento,Propiedad usada
4940153,"Nueva San Martin, MaipÃš",MaipÃš,0,0,2D/1B,3183,0,73,120, Venta, Casa,Propiedad usada
4975505,"Pdte Riesco / Alonso Córdova / Parque Arauco, Las Condes",Las Condes,0,0,2D/2B,24,0,75,80, Arriendo, Departamento,Propiedad usada
4878145,"Sector: Vtiacura con Alonso de Córdova. Tranquilo, Vista Norte, Vitacura",Vitacura,0,0,3D/3B,39,0,120,140, Arriendo, Departamento,Propiedad usada
3782052,"Barrio Las Flores - Valle Grande, Lampa",Lampa,0,0,3D/2B,2739,0,90,150, Venta, Casa,Propiedad usada
4976119,"Av. El Golf / Presidente Riesco, Las Condes",Las Condes,0,0,1D/1B,25,0,62,62, Arriendo, Departamento,Propiedad usada
4882831,"Moneda, Santiago",Santiago,0,0,3D/2B,35,0,140,140, Arriendo, Casa amoblada,Propiedad usada
4792447,"AVENIDA PERU, Recoleta",Recoleta,0,0,2D/2B,3112,0,45,45, Venta, Departamento,Propiedad usada
4602345,"Ravena / San Jose de la estrella, La Florida",La Florida,0,0,3D/3B,3993,0,100,250, Venta, Casa,Propiedad usada
4866148,"Metro Manquehue,/ Rosario Sur, Las Condes",Las Condes,0,0,1D/1B,17,0,40,45, Arriendo, Departamento amoblado,Propiedad usada
5017053,"Itacura / Tabancura, Vitacura",Vitacura,0,0,4D/4B,37,0,240,240, Arriendo, Departamento,Propiedad usada
4931518,"Avenida Vicuña Mackenna Oriente 7320 - Departamento 2303, La Florida",La Florida,0,0,2D/2B,3250,0,78,88, Venta, Departamento,Propiedad usada
4992174,"Avenida Salesianos 1350, San Miguel",San Miguel,0,0,2D/2B,3750,0,55,58, Venta, Departamento,Propiedad usada
5021452,"ALCALDE PEDRO ALARCON / SAN MIGUEL, San Miguel",San Miguel,0,0,2D/2B,15,0,45,50.7, Arriendo, Departamento,Propiedad usada
5018338,"Las Condes / San Francisco de Asís, Las Condes",Las Condes,0,0,2D/2B,26,0,65,85, Arriendo, Departamento,Propiedad usada
4726932,"Departamento 2D 1B Santiago Centro, Santiago",Santiago,0,0,2D/1B,3148,0,68,68, Venta, Departamento,Propiedad usada
4813910,"Metro Santa Ana, Santiago",Santiago,0,0,2D/2B,3990,0,53,108, Venta, Departamento,Propiedad usada
5033656,"H. COVARRUBIAS 30// 2D 2B, PLAZA EGAÑA, Ñuñoa",Ñuñoa,0,0,2D/2B,17,0,57,60, Arriendo, Departamento,Propiedad usada
5023148,"Metro Santa Ana - Amunátegui - Rosas, Santiago",Santiago,0,0,2D/2B,3467,0,51,52, Venta, Departamento,Propiedad usada
4588257,"Avenida Santa Herminia 591, Padre Hurtado",Padre Hurtado,0,0,3D/3B,25,0,110,300, Arriendo, Casa,Propiedad usada
4903116,"¡OPORTUNIDAD! La Gloria/Apoquindo- Metro Manquehue, Las Condes",Las Condes,0,0,2D/2B,23,0,50,57, Arriendo, Departamento amoblado,Propiedad usada
4932869,"NUEVO / ESTACION MATTA LINEA 3 / STA ROSA CON AVDA MATTA, Santiago",Santiago,0,0,2D/2B,14,0,53,56, Arriendo, Departamento,Propiedad usada
4887195,"Sofía Eastman de Hunneus., La Granja",La Granja,0,0,3D/2B,2865,0,153,330, Venta, Casa,Propiedad usada
4956009,"Av. Quilín / Siria, Macul",Macul,0,0,3D/2B,3650,0,70,76, Venta, Departamento amoblado,Propiedad usada
5043376,"Excelente departamento con estacionamiento y bodega, Recoleta",Recoleta,0,0,2D/2B,15,0,65,65, Arriendo, Departamento,Propiedad usada
4919586,"Las Parcelas - Sánchez Fontecilla, Las, Peñalolén",Peñalolén,0,0,3D/1B,2826,0,69,135, Venta, Casa,Propiedad usada
4447687,"Jardín del Este, Vitacura",Vitacura,0,0,2D/2B,30,0,90,108, Arriendo, Departamento,Propiedad usada
4872703,"FRANCISCO DE VILLAGRA- MALL PLAZA EGAÑA, Ñuñoa",Ñuñoa,0,0,3D/2B,24,0,100,100, Arriendo, Departamento,Propiedad usada
4925299,"Teniente Cruz 21, Pudahuel",Pudahuel,0,0,4D/3B,3940,0,92,97, Venta, Departamento,Propiedad usada
4753884,"Nva 1491, Peñalolén",Peñalolén,0,0,3D/2B,3293,0,98,150, Venta, Casa,Propiedad usada
5039164,"Venta Departamento dos dormitorios, metro Toesca. Estacionamiento, excelente conectividad, Santiago",Santiago,0,0,2D/2B,3108,0,50,53.29, Venta, Departamento amoblado,Propiedad usada
4825741,"la Gloria 50, Las Condes",Las Condes,0,0,3D/2B,30,0,100,120, Arriendo, Departamento amoblado,Propiedad usada
5028511,"Nataniel Cox / Calle Victoria, Santiago",Santiago,0,0,3D/1B,14,0,52,52, Arriendo, Departamento,Propiedad usada
5017045,"Los Bosquinos - Los Bosquinos, Maipú",Maipú,0,0,3D/3B,3000,0,86,149, Venta, Casa,Propiedad usada
4771267,"Río Imperial 130, Lampa",Lampa,0,0,4D/3B,3253,0,87,156, Venta, Casa,Propiedad usada
2906474,"PLAZA LAS LILAS / METRO * C COLON, Providencia",Providencia,0,0,3D/2B,30,0,80,90, Arriendo, Departamento amoblado,Propiedad usada
4952407,"CERCANO A SUPERMERCADOS Y PLAZA ÑUÑOA, Ñuñoa",Ñuñoa,0,0,2D/2B,17,0,69,145.5, Arriendo, Departamento,Propiedad usada
5012433,"Mosqueto 459 - Departamento 603, Santiago",Santiago,0,0,2D/1B,16,0,60,60, Arriendo, Departamento,Propiedad usada
5010545,"Tomás Moro / Colón, Las Condes",Las Condes,0,0,2D/2B,21,0,76,76, Arriendo, Departamento,Propiedad usada
4968147,"Reyes Lavalle / Enrique Foster Norte, Las Condes",Las Condes,0,0,1D/1B,15,0,40,42, Arriendo, Departamento,Propiedad usada
4879641,"Volcán Tulalca 19348, San Bernardo",San Bernardo,0,0,3D/2B,2919,0,105.1,128, Venta, Casa,Propiedad usada
5034077,"Parque Almagro - santiago centro, Santiago",Santiago,0,0,2D/2B,3500,0,54,0, Venta, Departamento,Propiedad usada
4899607,"calle 18, Santiago",Santiago,0,0,2D/2B,3200,0,47,50, Venta, Departamento,Propiedad usada
5043398,"Eleuterio Ramírez / Santa Rosa, Santiago",Santiago,0,0,2D/2B,2858,0,45,46, Venta, Departamento,Propiedad usada
7142,"Varas Mena 771, San Miguel",San Miguel,0,0,None,2789,3665,69.7,85.42, Venta, Departamento,Proyecto
7985,"Claudio Arrau 8750, Pudahuel",Pudahuel,0,0,None,2742,3416,55.42,72.39, Venta, Departamento,Proyecto
4963230,"Cerca del Metro Escuela Militar, Las Condes",Las Condes,0,0,2D/2B,23,0,55,60, Arriendo, Departamento amoblado,Propiedad usada
5001873,"El Golf, Las Condes",Las Condes,0,0,2D/2B,35,0,70,71, Arriendo, Departamento amoblado,Propiedad usada
4971651,"Vicente Valdés - Walker Martínez., La Florida",La Florida,0,0,3D/1B,2575,0,48,53, Venta, Departamento,Propiedad usada
4980673,"Calle San José de La Sierra 93, Las Condes",Las Condes,0,0,2D/2B,22,0,63,63, Arriendo, Departamento,Propiedad usada
5016819,"Ciudad SatÃĐlite Colegio Alcazar, MaipÃš",MaipÃš,0,0,5D/4B,19,0,110,220, Arriendo, Casa,Propiedad usada
4744261,"Metro Lo Vial - Real Audiencia / Gran Av, San Miguel",San Miguel,0,0,3D/2B,3985,0,79,75, Venta, Departamento,Propiedad usada
4605922,"Santiago Centro 0, Santiago",Santiago,0,0,2D/2B,3449,0,60,60, Venta, Departamento,Propiedad usada
4919095,"Geronimo Alderete / Riesco DUPLEX, Las Condes",Las Condes,0,0,4D/3B,23,0,110,133, Arriendo, Departamento,Propiedad usada
4777038,"Lota / Los Leones, Providencia",Providencia,0,0,1D/1B,16,0,40,43, Arriendo, Departamento amoblado,Propiedad usada
4623972,"Calle Asuncion/Calle Santa Priscilla, MaipÃš",MaipÃš,0,0,5D/4B,4000,0,109,130, Venta, Casa,Propiedad usada
4206826,"Condominio Las Campiñas sur, Chicureo Ce, Colina",Colina,0,0,3D/3B,42,0,160,5, Arriendo, Casa,Propiedad usada
4761155,"pasaje socrates, MaipÃš",MaipÃš,0,0,3D/1B,3930,0,123,271, Venta, Casa,Propiedad usada
5024631,"Amunategui / San Pablo, Santiago",Santiago,0,0,2D/2B,3124,0,59,63.5, Venta, Departamento,Propiedad usada
4952803,"La Paz 477 con Estacionamiento, Recoleta",Recoleta,0,0,2D/1B,2650,0,55,58, Venta, Departamento,Propiedad usada
4883303,"Quinta Normal, cercano Metro Gruta de Lourdes, Quinta Normal",Quinta Normal,0,0,2D/1B,2694,0,55,55, Venta, Departamento,Propiedad usada
4488527,"Blanco Encalada / Club Hipico, Santiago",Santiago,0,0,2D/1B,2500,0,45,47, Venta, Departamento,Propiedad usada
4834149,"Presidente Riesco - Luz, Las Condes",Las Condes,0,0,4D/3B,43,0,110,140, Arriendo, Departamento,Propiedad usada
5006413,"Mayflower 2475 - Departamento 508, Providencia",Providencia,0,0,2D/2B,21,0,60,66, Arriendo, Departamento amoblado,Propiedad usada
5002062,"MANUEL MONTT / TENIENTE MONTT, Ñuñoa",Ñuñoa,0,0,1D/1B,3700,0,32,40, Venta, Departamento,Propiedad usada
4606677,"Avda. España, Santiago",Santiago,0,0,3D/2B,2955,0,73,73, Venta, Departamento,Propiedad usada
4728542,"NVA PROVIDENCIA / LYON, Providencia",Providencia,0,0,1D/1B,21,0,35,0, Arriendo, Departamento amoblado,Propiedad usada
4947188,"Los Militares - Amoblado 2D + 2B, Las Condes",Las Condes,0,0,2D/2B,28,0,62,70, Arriendo, Departamento amoblado,Propiedad usada
5043689,"San Jose de la Estrella/Santa Raquel, La Florida",La Florida,0,0,3D/1B,2575,0,78,121, Venta, Casa,Propiedad usada
4919081,"Plaza Las Lilas 2500, Providencia",Providencia,0,0,1D/2B,18,0,45,51, Arriendo, Departamento amoblado,Propiedad usada
5034350,"carmen 566 - Departamento 1411, Santiago",Santiago,0,0,2D/2B,13,0,41,44, Arriendo, Departamento,Propiedad usada
5018810,"Rafael Sotomayor 459, Santiago",Santiago,0,0,2D/2B,2500,0,56,58.5, Venta, Departamento,Propiedad usada
4906776,"PLAZA LAS LILAS, Providencia",Providencia,0,0,3D/3B,34,0,130,140, Arriendo, Departamento amoblado,Propiedad usada
4880593,"Metro Manuel Montt, Providencia",Providencia,0,0,3D/2B,19,0,80,80, Arriendo, Departamento,Propiedad usada
5019794,"Condominio Ladera de Las Pircas, Peñalolén",Peñalolén,0,0,4D/3B,39,0,140,430, Arriendo, Casa,Propiedad usada
5035968,"METRO ALMAGRO// EYZAGUIRRE, Santiago",Santiago,0,0,3D/2B,3394,0,70,70, Venta, Departamento,Propiedad usada
4982849,"Arriendo Dpto. cerca metro Republica y metro Toesca, Santiago",Santiago,0,0,2D/2B,15,0,65,71, Arriendo, Departamento,Propiedad usada
5030030,"SAN JOSE DE LA ESTRELLA/VERDI, La Florida",La Florida,0,0,3D/1B,3073,0,90,100, Venta, Casa,Propiedad usada
5043810,"Metro Colon, Providencia",Providencia,0,0,2D/2B,25,0,75,83, Arriendo, Departamento,Propiedad usada
5020772,"Lota con Suecia, Providencia",Providencia,0,0,1D/1B,13,0,25,27, Arriendo, Departamento amoblado,Propiedad usada
5038514,"Nuestra Señora de Los Ángeles / El Golf, Las Condes",Las Condes,0,0,5D/4B,42,0,140,160, Arriendo, Departamento,Propiedad usada
4800985,"Av. Troncal San Francisco / Gabriela Ori, Puente Alto",Puente Alto,0,0,3D/2B,2800,0,72,80, Venta, Departamento,Propiedad usada
5029981,"Portezuelo Oriente/ Vitacura, Vitacura",Vitacura,0,0,1D/1B,25,0,61,77, Arriendo, Departamento,Propiedad usada
4919973,"Callao 3600, Las Condes",Las Condes,0,0,1D/1B,17,0,45,50, Arriendo, Departamento,Propiedad usada
4532712,"Duble Almeyda, Ñuñoa",Ñuñoa,0,0,2D/1B,3935,0,68,88, Venta, Departamento,Propiedad usada
5016985,"ARRIENDO DEPARTAMENTO, QUILICURA, Quilicura",Quilicura,0,0,3D/1B,14,0,50,50, Arriendo, Departamento,Propiedad usada
8097,"Los Tres Antonios 156 esq. Dublé Almeyda, Ñuñoa",Ñuñoa,0,0,None,3670,7740,37,99.5, Venta, Departamento,Proyecto
4952409,"Plaza Las Lilas, Providencia",Providencia,0,0,1D/1B,16,0,40,45, Arriendo, Departamento,Propiedad usada
4592727,"Vicuña Mackenna / Marin, Santiago",Santiago,0,0,2D/1B,2769,0,40,48, Venta, Departamento,Propiedad usada
4963862,"Berlín ., San Miguel",San Miguel,0,0,2D/1B,2500,0,8,8, Venta, Departamento,Propiedad usada
4729519,"Pérez Valenzuela 1209, Providencia",Providencia,0,0,1D/1B,4000,0,38,41, Venta, Departamento,Propiedad usada
5001160,"Avda Dorsal, Recoleta",Recoleta,0,0,6D/2B,3397,0,150,195, Venta, Casa,Propiedad usada
5025533,"Condominio en Chamisero Cerca Jumbo, Colina",Colina,0,0,4D/3B,30,0,140,353, Arriendo, Casa,Propiedad usada
4794930,"serrano / tarapaca, Santiago",Santiago,0,0,2D/2B,3350,0,40,45, Venta, Departamento,Propiedad usada
4918397,"AMPLIO departamento familiar en BARRIO TRANQUILO, a pasos de agradable PLAZA PERU cercano al METRO GOLF, cuenta ademas con FÁCIL ACCESOS, Las Condes",Las Condes,0,0,4D/3B,35,0,150,165, Arriendo, Departamento,Propiedad usada
4701674,"PJE Astorga 0000, Cerrillos",Cerrillos,0,0,4D/2B,2969,0,89,209, Venta, Casa,Propiedad usada
5007107,"Salesianos / Gran Avenida, San Miguel",San Miguel,0,0,2D/2B,13,0,57,60, Arriendo, Departamento,Propiedad usada
5008950,"El Golf / Augusto Leguia, Las Condes",Las Condes,0,0,1D/1B,3800,0,34,38, Venta, Departamento,Propiedad usada
4897160,"Av. Vicuña Mackenna / Irarrázaval, Ñuñoa",Ñuñoa,0,0,1D/1B,3450,0,40,45, Venta, Departamento,Propiedad usada
7768,"Avenida Vespucio 4451, Macul",Macul,0,0,None,1882,3759,29.15,72.15, Venta, Departamento,Proyecto
4992689,"Fontana Rosa / Hernando de Magallanes / Piacenza, Las Condes",Las Condes,0,0,1D/1B,15,0,40,40, Arriendo, Departamento,Propiedad usada
4874716,"Pocuro / Colegio San Ignacio, Providencia",Providencia,0,0,2D/2B,19,0,75,81, Arriendo, Departamento,Propiedad usada
4565490,"Alameda - Carmen, Santiago",Santiago,0,0,1D/1B,2790,0,56,56, Venta, Departamento,Propiedad usada
4277125,"Metro Manquehue/Nueva Las Condes, Las Condes",Las Condes,0,0,1D/1B,20,0,57,63, Arriendo, Departamento,Propiedad usada
4252672,"NORUEGA / COLEGIO ALEMAN, Las Condes",Las Condes,0,0,3D/3B,34,0,115,125, Arriendo, Departamento,Propiedad usada
4955644,"patio bellavista, Recoleta",Recoleta,0,0,1D/1B,2504,0,44,48, Venta, Departamento,Propiedad usada
4965097,"Av La Florida / Av Trinidad Oriente, La Florida",La Florida,0,0,2D/2B,2544,0,55,92, Venta, Casa,Propiedad usada
4320569,"VESPUCIO CON ISABEL - LA CATOLICA - NUEVO y MODERNO, Las Condes",Las Condes,0,0,2D/3B,33,0,118,154, Arriendo, Departamento,Propiedad usada
4439848,"Presidente José Manuel Balmaceda 1835, Maipú",Maipú,0,0,4D/2B,3633,0,110,160, Venta, Casa,Propiedad usada
4684902,"Libertador Bernardo O'Higgins 2355, Talagante",Talagante,0,0,4D/3B,3577,0,124,160, Venta, Casa,Propiedad usada
4903337,"Jardines de Linderos, Buin",Buin,0,0,3D/3B,3500,0,78,150, Venta, Casa,Propiedad usada
5023526,"Avenida Salesianos 1440, San Miguel",San Miguel,0,0,2D/2B,3038,0,55,57, Venta, Departamento,Propiedad usada
4876797,"Los Robles, Lo Prado",Lo Prado,0,0,4D/1B,2698,0,104,304, Venta, Casa,Propiedad usada
5036803,"CHAMISERO 4P + SERVICIOS, PISCINA, ALIAN, Colina",Colina,0,0,4D/4B,37,0,160,402, Arriendo, Casa,Propiedad usada
4908406,"Lord Cochrane, Santiago",Santiago,0,0,1D/1B,2580,0,34,34, Venta, Departamento,Propiedad usada
4933608,"CASA REMODELADA TIPO LOFT / BARRIO ITALIA, Providencia",Providencia,0,0,1D/1B,21,0,60,65, Arriendo, Casa,Propiedad usada
3591747,"Santa Rosa / Porvenir, Santiago",Santiago,0,0,2D/2B,2760,0,52,54, Venta, Departamento,Propiedad usada
4797824,"LAS CONDES / CANTAGALLO, Las Condes",Las Condes,0,0,3D/2B,28,0,100,115, Arriendo, Departamento,Propiedad usada
4487514,"El Golf, Las Condes",Las Condes,0,0,3D/2B,43,0,135,142, Arriendo, Departamento amoblado,Propiedad usada
4915038,"Metro El Golf, Las Condes",Las Condes,0,0,4D/3B,35,0,138,150, Arriendo, Departamento,Propiedad usada
4950087,"Guardia Marina Riquelme 4880, San Miguel",San Miguel,0,0,2D/1B,2800,0,42,42, Venta, Departamento,Propiedad usada
5021302,"JOSE MIGUEL CARRERA, ROCHLADE, 3 DORMITORIOS, 2 BAÑOS, La Florida",La Florida,0,0,3D/2B,3467,0,86,128, Venta, Casa,Propiedad usada
4288511,"MoscÃš 4242, MaipÃš",MaipÃš,0,0,3D/2B,2829,0,68,105, Venta, Casa,Propiedad usada
4813834,"Jorge Washington/ Gerona, Ñuñoa",Ñuñoa,0,0,2D/1B,18,0,60,60, Arriendo, Departamento,Propiedad usada
5022237,"Ramón Cruz, Ñuñoa",Ñuñoa,0,0,3D/2B,3190,0,75,76, Venta, Departamento,Propiedad usada
4446950,"Pasaje abatte molina / camino rinconada, MaipÃš",MaipÃš,0,0,3D/2B,2724,0,70,110, Venta, Casa,Propiedad usada
4886804,"Av Departamental, San Miguel",San Miguel,0,0,2D/1B,2860,0,52,54, Venta, Departamento,Propiedad usada
5031731,"LAS CONDES / CLINICA LAS CONDES, Las Condes",Las Condes,0,0,1D/1B,16,0,42,48, Arriendo, Departamento,Propiedad usada
4940581,"Cercano a Avda. El Rosal en MaipÃš, MaipÃš",MaipÃš,0,0,3D/2B,3500,0,70,120, Venta, Casa,Propiedad usada
5002190,"Santa Rosa / Condor, Santiago",Santiago,0,0,2D/2B,4000,0,60,63, Venta, Departamento,Propiedad usada
3538537,"CALLAO / VACÍO / EL GOLF, Las Condes",Las Condes,0,0,2D/2B,34,0,85,96, Arriendo, Departamento,Propiedad usada
3382857,"SAN SEBASTIAN // EL GOLF, Las Condes",Las Condes,0,0,3D/3B,33,0,160,160, Arriendo, Departamento,Propiedad usada
3705614,"EL GOLF / CALLAO / NEW, Las Condes",Las Condes,0,0,2D/2B,43,0,85,95, Arriendo, Departamento amoblado,Propiedad usada
4997375,"La Castellana - Los Militares - Nueva Las Condes, Las Condes",Las Condes,0,0,3D/2B,42,0,110,130, Arriendo, Departamento amoblado,Propiedad usada
4987212,"Asturias, Las Condes, Las Condes",Las Condes,0,0,1D/1B,16,0,30,35, Arriendo, Departamento amoblado,Propiedad usada
4961167,"Colombia 7708, La Florida",La Florida,0,0,3D/2B,15,0,65,65, Arriendo, Departamento,Propiedad usada
4968862,"El Bosque / Las Dalias, Providencia",Providencia,0,0,3D/3B,28,0,94,102, Arriendo, Departamento,Propiedad usada
5002956,"Metro principe de Gales, Ñuñoa",Ñuñoa,0,0,2D/2B,23,0,110,150, Arriendo, Departamento,Propiedad usada
4984613,"Metro el Sol, Maipú",Maipú,0,0,3D/2B,3219,0,90,130, Venta, Casa,Propiedad usada
