Codigo,Direccion,Piezas,Precio Min (UF),Precio Max (UF),Tamaño Min,Tamaño Max,Pago,Tipo de Vivienda
4985238,"Cerro Altar 6616 - Departamento 504c, Las Condes",3D/2B,2100.0,0.0,136.0,136.0,venta,departamento
5023085,"Santos Dumont 560, Recoleta",1D/1B,2100.0,0.0,33.0,37.0,venta,departamento
4999105,"Gamero / Escanilla, Independencia",3D/1B,2146.0,0.0,41.71,45.0,venta,departamento
5009957,"METRO SANTA ANA Rozas, Santiago",1D/1B,2150.0,0.0,30.0,32.0,venta,departamento
4948688,"Departamento Con Estacionamiento Metro T, Santiago",1D/1B,2150.0,0.0,27.0,27.0,venta,departamento
5009957,"METRO SANTA ANA Rozas, Santiago",1D/1B,2150.0,0.0,30.0,32.0,venta,departamento
4983934,"METRO SANTA LUCIA ESTUDIO DE 36 M2, Santiago",1D/1B,2181.0,0.0,36.0,36.0,venta,departamento
5029852,"Carmen 110, Santiago, Santiago",1D/1B,2230.0,0.0,28.0,28.0,venta,departamento
4513652,"Gamero / Vivaceta, Independencia",2D/1B,2300.0,0.0,42.0,42.0,venta,departamento
4974085,"Metro Avenida Matta, Santiago",1D/1B,2300.0,0.0,30.0,31.0,venta,departamento
4998710,"Estacionamiento, Bodega, Inversión Ñuñoa, Ñuñoa",1D/1B,2300.0,0.0,22.0,22.0,venta,departamento
5021438,"General Mackenna 1490, Santiago - Departamento 807, Santiago",1D/1B,2323.0,0.0,30.0,33.0,venta,departamento
4991999,"Independencia 740, Independencia",2D/1B,2325.0,0.0,60.0,63.0,venta,departamento
4960127,"Monjitas 744, Santiago, Santiago",1D/1B,2350.0,0.0,37.0,37.0,venta,departamento
4967940,"San Francisco 294, Santiago - Departamento 2312, Santiago",2D/1B,2350.0,0.0,38.0,42.0,venta,departamento
4988069,"Titan 4870, Estación Central",3D/1B,2396.0,0.0,45.0,48.0,venta,departamento
5021927,"Departamento Metro Los Heroes Barrio Universitario 1 Dormitorio Bodega, Santiago",1D/1B,2400.0,0.0,39.0,39.0,venta,departamento
4999443,"Oportunidad Inversionistas, Airbnb, Alta Demanda Arriendo, Metro, Providencia",1D/1B,2466.0,0.0,40.0,45.0,venta,departamento
5013919,"Edificio Santo Domingo 1457 - Santo Domingo, Santiago - Departamento 511, Santiago",1D/1B,2495.0,0.0,42.0,49.0,venta,departamento
5016904,"Metro Hospital, Independencia",2D/1B,2500.0,0.0,46.0,48.0,venta,departamento
4913625,"Metro Cumming, Santa Ana, Santiago",2D/1B,2504.0,0.0,57.0,57.0,venta,departamento
5004212,"Metro Santa Isabel, Santiago",1D/1B,2550.0,0.0,27.0,30.0,venta,departamento
4994550,"Mujica, Ñuñoa - Departamento 55, Ñuñoa",1D/1B,2550.0,0.0,36.0,36.0,venta,departamento
5035881,"San Isidro 234 - San Isidro, Santiago, Santiago",2D/1B,2572.0,0.0,40.0,42.0,venta,departamento
5014629,"PISO 2 - DEPARTAMENTO TOTALMENTE REMODELADO EN MODERNO EDIFICIO A PASOS DEL METRO SANTA ANA, Santiago",2D/1B,2574.0,0.0,48.0,48.0,venta,departamento
4982929,"Departamento Estudio Metro Bellas Artes Parque Forestal Vista Despejada Con Bodega, Santiago",1D/1B,2575.0,0.0,30.0,30.0,venta,departamento
4600812,"VISTA DESPEJADA, UBICADO EN GRAL. LAS HERAS CON SANTA ISABEL/FRENTE AL METRO TOESCA, Santiago",1D/1B,2583.0,0.0,36.0,36.0,venta,departamento
5008938,"Bartolo Soto 4026, San Miguel - Departamento 147, San Miguel",1D/1B,2608.0,0.0,44.0,42.0,venta,departamento
4989712,"METRO PARQUE O'HIGGINS / AV MATTA, Santiago",2D/2B,2620.0,0.0,47.0,49.0,venta,departamento
4991842,"Santa Isabel / Carmen, Santiago",2D/1B,2681.0,0.0,48.0,48.0,venta,departamento
4641842,"Irarrazabal, Ñuñoa",1D/1B,2690.0,0.0,36.0,38.0,venta,departamento
5015400,"Depto Av. Ecuador, Metro Ecuador Con Estacionamiento Y Bodega, Estación Central",2D/2B,2700.0,0.0,44.0,54.0,venta,departamento
5030691,"Serrano Con Santa Isabel, Santiago",2D/1B,2700.0,0.0,40.0,42.0,venta,departamento
4971260,"La Marina 1261, San Miguel",3D/2B,2715.0,0.0,62.0,65.0,venta,departamento
4931475,"Avenida Grecia 2504 - Departamento 204, Ñuñoa",2D/1B,2783.0,0.0,63.0,63.0,venta,departamento
4953165,"San Martín / Compañía, Santiago",2D/2B,2800.0,0.0,45.0,49.0,venta,departamento
4984389,"Exequiel Fernandez 1938, Ñuñoa",1D/1B,2800.0,0.0,39.0,42.0,venta,departamento
5008209,"Exequiel Fernandez 1555, Ñuñoa",1D/1B,2830.0,0.0,38.0,40.0,venta,departamento
5023427,"Eleuterio Ramirez/ San Diego, Santiago",2D/1B,2841.0,0.0,43.0,45.0,venta,departamento
5028179,"José Benavente / Metro Chile España, Ñuñoa",1D/1B,2850.0,0.0,40.0,41.0,venta,departamento
4987289,"Casona Harrington, Cercano A Metro Toesca, Santiago",2D/2B,2860.0,0.0,43.0,43.0,venta,departamento
5013520,"Antonio Bellet 90 - Departamento 1108, Providencia",1D/1B,2860.0,0.0,22.0,24.0,venta,departamento
5023115,"Froilán Roa 6767, La Florida",3D/2B,2900.0,0.0,70.0,75.0,venta,departamento
4992094,"Independencia 740, Independencia",3D/2B,2931.0,0.0,70.0,73.0,venta,departamento
4792155,"Cerro Blanco, Recoleta",2D/2B,2934.0,0.0,63.0,67.0,venta,departamento
4988319,"VENTA PROMESA DE COMPRAVENTA, Las Condes",3D/4B,2950.0,0.0,136.0,162.0,venta,departamento
5022761,"Avenida Macul, Macul",1D/1B,2966.0,0.0,50.0,55.0,venta,departamento
5011353,"La Capitanía 939 - Departamento 127, Las Condes",2D/1B,2973.0,0.0,69.0,69.0,venta,departamento
4881147,"LORETO/SANTA FILOMENA/PARQUE FORESTAL, Recoleta",2D/2B,2999.0,0.0,53.0,53.0,venta,departamento
4796379,"Avenida Independencia 740, Independencia",2D/1B,2000.0,0.0,42.0,42.0,venta,departamento
4803020,"San Francisco 294, Santiago",1D/1B,2000.0,0.0,35.0,35.0,venta,departamento
4737709,"REPUBLICA/ALAMEDA, Santiago",1D/1B,2000.0,0.0,27.0,35.0,venta,departamento
4775885,"Conde Del Maule 4364, Estación Central",2D/1B,2000.0,0.0,40.0,40.0,venta,departamento
4822009,"Villa Lemus - Avenida La Paz, Recoleta",2D/1B,2000.0,0.0,48.0,50.0,venta,departamento
4648550,"TUCAPEL JIMENEZ / MONEDA, Santiago",1D/1B,2000.0,0.0,34.0,36.0,venta,departamento
4637863,"Quilín / Pedro De Valdivia / Nueva Joaqu, Macul",2D/1B,2000.0,0.0,45.0,45.0,venta,departamento
4653620,"Toro Mazote 110, Estación Central",1D/1B,2000.0,0.0,30.0,31.0,venta,departamento
4653870,"Eyzaguirre / San Francisco, Santiago",2D/1B,2000.0,0.0,48.0,50.0,venta,departamento
4656278,"Belisario Prats 1840, Independencia",2D/1B,2000.0,0.0,42.0,44.0,venta,departamento
4705785,"Metro Ciudad Del Niño , Dpto De Inversio, San Miguel",1D/1B,2000.0,0.0,33.0,35.0,venta,departamento
4731666,"Departamento 1D/1B Quinta Normal, Quinta Normal",1D/1B,2000.0,0.0,35.0,35.0,venta,departamento
4605711,"Zenteno Con / Pedro Lagos, Santiago",2D/1B,2000.0,0.0,40.0,41.0,venta,departamento
4607370,"San Francisco / Eyzaguirre, Santiago",1D/1B,2000.0,0.0,34.0,34.0,venta,departamento
4576210,"Inglaterra 1144, Piso 19, Independencia, Independencia",2D/1B,2000.0,0.0,40.0,40.0,venta,departamento
4580712,"General Prieto Nº 1305, 1 Dorm. 1 Baños, Independencia",1D/1B,2000.0,0.0,32.0,34.0,venta,departamento
4501011,"La Cisterna 6778, La Cisterna",1D/1B,2000.0,0.0,30.1,31.38,venta,departamento
4528955,"Hospital J.J Aguirre - Independencia, Independencia",2D/1B,2000.0,0.0,39.0,39.0,venta,departamento
4544284,"Mapocho / Cueto, Santiago",2D/1B,2000.0,0.0,55.0,55.0,venta,departamento
4416722,"San Isidro 235 - Departamento 516, Santiago",1D/1B,2000.0,0.0,30.0,30.0,venta,departamento
4433472,"ANIBAL PINTO / METRO CAL Y CANTO, Independencia",2D/1B,2000.0,0.0,40.0,80.0,venta,departamento
4436380,"Álvarez De Toledo, San Miguel",1D/1B,2000.0,0.0,35.0,35.0,venta,departamento
4436399,"Álvarez De Toledo, San Miguel",1D/1B,2000.0,0.0,35.0,35.0,venta,departamento
3296238,"Villasana 2039, Quinta Normal",3D/2B,2000.0,0.0,56.0,58.0,venta,departamento
4199542,"Conde Del Maule / Alameda / Metro San Al, Estación Central",2D/1B,2000.0,0.0,37.0,38.0,venta,departamento
4217683,"Metro San Alberto Hurtado - Gral. Velasq, Estación Central",2D/1B,2000.0,0.0,37.0,37.0,venta,departamento
4297872,"Radal 18, Estación Central",1D/1B,2000.0,0.0,32.0,34.0,venta,departamento
4332804,"General Gambino 3200, Conchalí",2D/1B,2000.0,0.0,60.0,60.0,venta,departamento
4873634,"CATEDRAL / METRO PLAZA DE ARMAS, Santiago",1D/1B,2000.0,0.0,29.0,32.0,venta,departamento
4831225,"Santa Rosa / Marín, Santiago",1D/1B,2000.0,0.0,36.0,38.0,venta,departamento
4833450,"Inglaterra 1605, Independencia",1D/1B,2000.0,0.0,34.0,37.0,venta,departamento
4839388,"ELEUTERIO RAMIREZ, Santiago",1D/1B,2000.0,0.0,22.0,22.0,venta,departamento
4847854,"Anibal Pinto, Independencia",2D/1B,2000.0,0.0,35.0,35.0,venta,departamento
4848907,"Zenteno / Pedro Lagos, Santiago",2D/1B,2000.0,0.0,39.8,40.0,venta,departamento
4852854,"Proyecto Revelacion - Estudio - Santiago, Santiago",1D/1B,2000.0,0.0,39.8,40.0,venta,departamento
4910193,"Gamero / Metro Hospitales - Ideal Inversión, Independencia",2D/1B,2000.0,0.0,40.0,42.0,venta,departamento
4913874,"LIRA / ARGOMEDO, Santiago",1D/1B,2000.0,0.0,37.0,39.5,venta,departamento
4913875,"ARGOMEDO 390 / ESQUINA LIRA, Santiago",1D/1B,2000.0,0.0,37.0,39.5,venta,departamento
4913877,"LIRA / ARGOMEDO 390, Santiago",1D/1B,2000.0,0.0,37.0,39.5,venta,departamento
4915434,"Metro Hospitales, Independencia",2D/1B,2000.0,0.0,40.0,42.0,venta,departamento
4888855,"Carmen / Victoria, Santiago",1D/1B,2000.0,0.0,36.0,36.0,venta,departamento
4899333,"Metro Ñuble, Santiago",1D/1B,2000.0,0.0,30.0,30.0,venta,departamento
4904260,"Gamero/Vivaceta, Independencia",2D/1B,2000.0,0.0,38.0,30.0,venta,departamento
4907577,"INDEPENDENCIA / METRO HOSPITALES, Independencia",1D/1B,2000.0,0.0,32.03,38.73,venta,departamento
4949163,"Las Rejas Norte 65, Estación Central",2D/1B,2000.0,0.0,35.0,35.0,venta,departamento
4949540,"Avenida Isabel Riquelme Sur, Autopista Del Sol, Maipú",3D/1B,2000.0,0.0,50.0,50.0,venta,departamento
4946842,"COLÓN / CRUZ/INDEPENDENCIA / MARURI, Independencia",2D/1B,2000.0,0.0,47.0,50.0,venta,departamento
4943992,"Inglaterra 1144, Piso 22 (Entre Metro Ho, Independencia",2D/1B,2000.0,0.0,40.0,42.0,venta,departamento
4945434,"Sazie 1738 - Departamento 806, Santiago",1D/1B,2000.0,0.0,40.0,45.0,venta,departamento
4936333,"Aníbal Pinto 1270, Independencia",2D/1B,2000.0,0.0,42.0,42.0,venta,departamento
4971761,"MALL INDEPENDENCIA / METRO HOSPITALES, Independencia",2D/1B,2000.0,0.0,42.0,42.0,venta,departamento
4972400,"Inglaterra 1140, Independencia",2D/1B,2000.0,0.0,40.0,41.4,venta,departamento
5013923,"VICUÑA MACKENNA N° 1725 / EDIFICIO SOL MUNDO (Piso 17), Santiago",2D/1B,2000.0,0.0,55.0,57.5,venta,departamento
5015877,"METRO SANTA LUCIA Y PARQUE ALMAGRO, Santiago",1D/1B,2000.0,0.0,33.0,33.0,venta,departamento
5016860,"Matucana (Parque De Los Reyes), Santiago",1D/1B,2000.0,0.0,37.0,37.0,venta,departamento
4839388,"ELEUTERIO RAMIREZ, Santiago",1D/1B,2000.0,0.0,22.0,22.0,venta,departamento
4847854,"Anibal Pinto, Independencia",2D/1B,2000.0,0.0,35.0,35.0,venta,departamento
4848907,"Zenteno / Pedro Lagos, Santiago",2D/1B,2000.0,0.0,39.8,40.0,venta,departamento
4852854,"Proyecto Revelacion - Estudio - Santiago, Santiago",1D/1B,2000.0,0.0,39.8,40.0,venta,departamento
4910193,"Gamero / Metro Hospitales - Ideal Inversión, Independencia",2D/1B,2000.0,0.0,40.0,42.0,venta,departamento
4913874,"LIRA / ARGOMEDO, Santiago",1D/1B,2000.0,0.0,37.0,39.5,venta,departamento
4913875,"ARGOMEDO 390 / ESQUINA LIRA, Santiago",1D/1B,2000.0,0.0,37.0,39.5,venta,departamento
4913877,"LIRA / ARGOMEDO 390, Santiago",1D/1B,2000.0,0.0,37.0,39.5,venta,departamento
4915434,"Metro Hospitales, Independencia",2D/1B,2000.0,0.0,40.0,42.0,venta,departamento
4888855,"Carmen / Victoria, Santiago",1D/1B,2000.0,0.0,36.0,36.0,venta,departamento
4899333,"Metro Ñuble, Santiago",1D/1B,2000.0,0.0,30.0,30.0,venta,departamento
4904260,"Gamero/Vivaceta, Independencia",2D/1B,2000.0,0.0,38.0,30.0,venta,departamento
4907577,"INDEPENDENCIA / METRO HOSPITALES, Independencia",1D/1B,2000.0,0.0,32.03,38.73,venta,departamento
4949163,"Las Rejas Norte 65, Estación Central",2D/1B,2000.0,0.0,35.0,35.0,venta,departamento
4949540,"Avenida Isabel Riquelme Sur, Autopista Del Sol, Maipú",3D/1B,2000.0,0.0,50.0,50.0,venta,departamento
4946842,"COLÓN / CRUZ/INDEPENDENCIA / MARURI, Independencia",2D/1B,2000.0,0.0,47.0,50.0,venta,departamento
4943992,"Inglaterra 1144, Piso 22 (Entre Metro Ho, Independencia",2D/1B,2000.0,0.0,40.0,42.0,venta,departamento
4945434,"Sazie 1738 - Departamento 806, Santiago",1D/1B,2000.0,0.0,40.0,45.0,venta,departamento
4936333,"Aníbal Pinto 1270, Independencia",2D/1B,2000.0,0.0,42.0,42.0,venta,departamento
4971761,"MALL INDEPENDENCIA / METRO HOSPITALES, Independencia",2D/1B,2000.0,0.0,42.0,42.0,venta,departamento
4972400,"Inglaterra 1140, Independencia",2D/1B,2000.0,0.0,40.0,41.4,venta,departamento
5039209,"Av. Independencia - ¡Oportunidad Para Inversionistas, Contrato De Arriendo Vigente!, Independencia",1D/1B,2000.0,0.0,32.0,32.0,venta,departamento
5034076,"Las Rejas Norte - Metro Pajaritos, Lo Prado",2D/1B,2001.0,0.0,43.0,43.0,venta,departamento
5035208,"VILLA RIOS, 3 DORMITORIOS, PATIO PRIVADO, Independencia",3D/1B,2001.0,0.0,64.0,119.0,venta,departamento
5030204,"Troncal San Francisco 2105, Puente Alto",2D/2B,2001.0,0.0,55.0,57.0,venta,departamento
4999911,"Nicasio Retamales 115, Estación Central",2D/1B,2002.0,0.0,47.0,47.0,venta,departamento
4950229,"Lo Blanco/Sandro Escalona, San Bernardo",3D/1B,2002.0,0.0,93.0,47.0,venta,departamento
4977900,"Metro Quinta Normal, Quinta Normal",3D/1B,2003.0,0.0,42.0,45.0,venta,departamento
4274650,"Metro Parque O´Higgins - Metro Parque Oh, Santiago",2D/1B,2003.0,0.0,37.0,37.0,venta,departamento
4053706,"Libertad/Mapocho / Yungay, Santiago",2D/1B,2003.0,0.0,48.0,37.0,venta,departamento
4379311,"General Mackenna / Metro Cal Y Canto / B, Santiago",1D/1B,2003.0,0.0,32.0,34.0,venta,departamento
4711232,"Avenida Libertador Bernardo O'Higgins 5307 - Departamento 210, Lo Prado",2D/1B,2003.0,0.0,50.0,51.0,venta,departamento
4776818,"Metro Parque O´Higgins - Nataniel Cox/ V, Santiago",3D/1B,2003.0,0.0,44.0,44.0,venta,departamento
4758100,"Metro Parque O´Higgins - Nataniel/ Santi, Santiago",2D/1B,2003.0,0.0,37.0,37.0,venta,departamento
4949778,"Condominio Catedral - Catedral 3033, Santiago, Santiago",2D/1B,2003.0,0.0,36.0,38.0,venta,departamento
4901731,"Pintor Benito Rebolledo - Froilán Roa, Macul",3D/1B,2003.0,0.0,43.0,45.0,venta,departamento
4983168,"Los Cóndores-El Esfuerzo - Av Lo Espejo/, El Bosque",2D/1B,2003.0,0.0,45.0,47.0,venta,departamento
4633231,"Avenida Independencia 801, Independencia",2D/1B,2004.0,0.0,40.0,40.0,venta,departamento
4916511,"Calle Venecia 1635, Independencia",2D/1B,2004.0,0.0,39.0,39.0,venta,departamento
4886726,"LINDO DEPARTAMENTO METRO UNIVERSIDAD DE STGO, Estación Central",2D/1B,2011.0,0.0,46.0,46.0,venta,departamento
4886634,"Departamento Con Patio. 3D-2B, La Florida, La Florida",3D/2B,2014.0,0.0,80.0,80.0,venta,departamento
4734763,"Radal / Estacion Central, Estación Central",1B,2015.0,0.0,35.0,37.0,venta,departamento
4734765,"Radal / Estacion Central, Estación Central",1B,2015.0,0.0,35.0,37.0,venta,departamento
4854183,"Zapadores/Santa Ana, Recoleta",3D/1B,2017.0,0.0,53.0,37.0,venta,departamento
5021283,"METRO LOURDES, Quinta Normal",1D/1B,2019.0,0.0,29.0,29.0,venta,departamento
4372747,"Departamento Estudio Metro Moneda, Santiago",1D/1B,2020.0,0.0,30.0,30.0,venta,departamento
4895861,"Santa Elena / Metro Ñuble, Santiago",1D/1B,2020.0,0.0,29.0,30.0,venta,departamento
4948799,"RECOLETA / CLINICA DAVILA, Recoleta",1D/1B,2020.0,0.0,36.0,38.0,venta,departamento
4947869,"Metro Ñuble - Santa Elena, Santiago",1D/1B,2020.0,0.0,28.0,29.0,venta,departamento
5031283,"Lord Cochrane (metro La Moneda), Santiago",1D/1B,2020.0,0.0,25.0,28.0,venta,departamento
4541544,"VICUÑA MACKENNA - SANTA ELVIRA, Santiago",2D/1B,2023.0,0.0,35.0,28.0,venta,departamento
5019673,"Metro Republica, Santiago",1D/1B,2023.0,0.0,32.0,32.0,venta,departamento
4003680,"CONDOMINIO DOÑA LAURA, Santiago",3D/1B,2029.0,0.0,45.0,47.0,venta,departamento
4355986,"Depto. 2D + 1B, Cercano A Av. Fermín Vivaceta., Independencia",2D/1B,2030.0,0.0,44.0,44.0,venta,departamento
4553933,"Locomoción A Pasos, La Florida",3D/1B,2030.0,0.0,56.0,58.0,venta,departamento
4808829,"Metro San Alberto Hurtado / Metro Ecuado, Estación Central",2D/1B,2030.0,0.0,48.0,48.0,venta,departamento
5030032,"AV LAS REJAS SUR/AV LAS REJAS SUR, Estación Central",1D/1B,2030.0,0.0,33.0,48.0,venta,departamento
4996106,"Metro Ciudad El Niño/Tercera Trasversal, San Miguel",1D/1B,2030.0,0.0,35.0,35.0,venta,departamento
4300793,"Domingo Tocornal 0253 - Departamento 42, Puente Alto",3D/1B,2031.0,0.0,67.0,67.0,venta,departamento
4581937,"Cóndor 1394 - Departamento 705, Santiago",1D/1B,2031.0,0.0,30.0,30.0,venta,departamento
4634336,"Arturo Prat 1450, Santiago",2D/1B,2031.0,0.0,45.0,45.0,venta,departamento
5013579,"Estación Central. Entrega Inmediata. Dividendo: $220.000 – Arriendo: $280.000. 1D+1B, Estación Central",1D/1B,2032.0,0.0,36.0,36.0,venta,departamento
4025443,"Vicuña Mackenna 900, La Cisterna",3D/2B,2032.0,0.0,56.0,58.0,venta,departamento
5037872,"José Abelardo Núñez 551, Estación Central",3D/1B,2033.0,0.0,48.0,88.0,venta,departamento
5028608,"Metro Parque O´Higgins - Aldunate, Santiago",2D/1B,2033.0,0.0,45.0,45.0,venta,departamento
4884526,"SIN COMISIÓN Nuevo Edificio En San Bernardo 2020, San Bernardo",2D/2B,2034.0,0.0,49.3,52.4,venta,departamento
4833314,"Depto. De 1D + 1B. A 4 Cuadras Del Metro Ciudad Del Niño., San Miguel",1D/1B,2035.0,0.0,34.0,34.0,venta,departamento
5027245,"San Francisco, Santiago",1D/1B,2036.0,0.0,35.0,35.0,venta,departamento
5023175,"Barrio Londres - San Diego/Alonso Ovalle, Santiago",1D/1B,2036.0,0.0,30.0,31.0,venta,departamento
5030478,"Serrano 260, Santiago",1D/1B,2036.0,0.0,32.0,32.0,venta,departamento
5000652,"METRO ÑUBLE, Santiago",1D/1B,2037.0,0.0,31.0,33.0,venta,departamento
5011178,"Vicuña Mackenna, Santiago; Metro Ñuble -, Santiago",1D/1B,2037.0,0.0,33.0,33.0,venta,departamento
5018941,"Brisas Del Maipo 0130, La Cisterna - Departamento 11, La Cisterna",2D/1B,2037.0,0.0,53.0,55.0,venta,departamento
5020205,"Iquique-Covadonga - Av El Parrón / Aleja, La Cisterna",3D/1B,2038.0,0.0,50.0,54.0,venta,departamento
5000387,"Santa Rosa / Copiapó, Santiago",1D/1B,2038.0,0.0,28.0,30.0,venta,departamento
4867066,"Escuela Agrícola 1710, Macul",1D/1B,2038.0,0.0,26.39,29.69,venta,departamento
4963324,"Avenida Vicuña Mackenna 625, Santiago",1D/1B,2039.0,0.0,34.0,34.0,venta,departamento
4986138,"SANTA ROSA, Santiago",1D/1B,2039.0,0.0,38.0,41.0,venta,departamento
4978142,"General Mackenna/San Pablo, Santiago",1D/1B,2039.0,0.0,35.0,41.0,venta,departamento
4977996,"Carrascal - Lo Espinoza, Quinta Normal",3D/1B,2039.0,0.0,56.0,56.0,venta,departamento
4950671,"Camberra 5980 - Departamento 42, Conchalí",3D/1B,2039.0,0.0,68.0,71.0,venta,departamento
4937555,"Yungay/Esperanza, Santiago",3D/1B,2039.0,0.0,48.0,71.0,venta,departamento
4866950,"POETA PEDRO PRADO/DR LUCAS SIERRAS, Quinta Normal",3D/1B,2039.0,0.0,56.0,71.0,venta,departamento
4879795,"Curicó 88, Santiago",1D/1B,2039.0,0.0,25.0,25.0,venta,departamento
4873330,"MA - Av. Ossa/Concha, La Cisterna",2D/1B,2039.0,0.0,51.0,53.0,venta,departamento
4700357,"LOMAS DEL PARQUE 089, Puente Alto",3D/1B,2039.0,0.0,55.0,57.0,venta,departamento
4415628,"ARRIETA / ICTINOS, Peñalolén",2D/1B,2039.0,0.0,41.0,57.0,venta,departamento
4765899,"Eleuterio Ramirez / Cochrane, Santiago",1D/1B,2039.0,0.0,34.0,37.0,venta,departamento
4944493,"San Diego/Victoria, Santiago",2D/1B,2040.0,0.0,40.0,37.0,venta,departamento
4802497,"DEPTO 2D|1B|ESTA| METRO CAL Y CANTO, Independencia",2D/1B,2040.0,0.0,40.0,40.0,venta,departamento
4575200,"Conde Del Maule 4364, Estación Central",2D/1B,2040.0,0.0,40.0,42.0,venta,departamento
3904319,"AMUNATEGUI / COMPAÑIA, Santiago",1D/1B,2040.0,0.0,46.0,46.0,venta,departamento
5005004,"EXCELENTE CONECTIVIDAD, METRO HOSPITALES, 2D +1B En 40 MTS2 ORIENTE SE ACEPTAN OFERTAS!!, Independencia",2D/1B,2040.0,0.0,40.0,42.0,venta,departamento
5006572,"COLON/INDEPENDENCIA, Independencia",2D/1B,2040.0,0.0,45.0,42.0,venta,departamento
5006564,"PADRE ORELLANA/MAULE, Santiago",1D/1B,2040.0,0.0,30.0,42.0,venta,departamento
5030520,"San Pablo, Santiago",1D/1B,2040.0,0.0,34.0,36.0,venta,departamento
4589036,"Los Platanos, La Florida",2D/2B,2040.0,0.0,56.0,56.0,venta,departamento
4921055,"Santa Elena / Ñuble, Santiago",1D/1B,2041.0,0.0,29.0,30.0,venta,departamento
4908220,"Departamento A 3 Cuadras Del Metro Irarrazabal, Ñuñoa",1D/1B,2044.0,0.0,30.0,32.0,venta,departamento
4663615,"Metro Rondizzoni, Santiago",2D/1B,2044.0,0.0,35.0,35.0,venta,departamento
4664210,"Santo Domingo / Lourdes, Quinta Normal",2D/2B,2045.0,0.0,35.0,43.0,venta,departamento
4897332,"REPUBLICA, Santiago",1D/1B,2045.0,0.0,38.0,41.0,venta,departamento
5034487,"San Pablo/San Martin, Santiago",1D/1B,2047.0,0.0,30.0,41.0,venta,departamento
4996079,"SAN PABLO/SAN MARTIN, Santiago",1D/1B,2047.0,0.0,30.0,41.0,venta,departamento
4879259,"Metro Irarrázaval - Portugal / Copiapó, Santiago",1D/1B,2047.0,0.0,28.0,28.0,venta,departamento
4722387,"San Diego 1473 - Departamento 216, Santiago",2D/1B,2050.0,0.0,40.0,40.0,venta,departamento
4543560,"San Diego / Victoria, Santiago",2D/1B,2050.0,0.0,40.0,40.0,venta,departamento
